"subject","activity","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-mean()","tBodyAccMag-std()","tGravityAccMag-mean()","tGravityAccMag-std()","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyGyroMag-mean()","tBodyGyroMag-std()","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-mean()","fBodyAccMag-std()"
24,2,0.275089160793651,-0.0174612999133333,-0.106518709888889,-0.751306296666667,-0.587022224710318,-0.649464575555556,0.938079522380952,0.0453696373650794,-0.00573593254444444,-0.986655312777778,-0.967497349285714,-0.963138048968254,0.0748873972309524,0.00815424110719841,-0.00596962036166667,-0.757162276190476,-0.667776027460318,-0.757508487380952,-0.0443182322690476,-0.0707923051063492,0.0879415097460318,-0.800525712380952,-0.752035846031746,-0.706538195793651,-0.0801502366738095,-0.0450693864888889,-0.0619017344714286,-0.760975531349206,-0.770884096507937,-0.791047354523809,-0.661028827380952,-0.741577234444444,-0.661028827380952,-0.741577234444444,-0.715886377619048,-0.720462536904762,-0.706133192539683,-0.782647249126984,-0.768751366190476,-0.790623718333333,-0.760701230238095,-0.613125512785714,-0.680444729365079,-0.747883741587302,-0.599526349269841,-0.659911942222222,-0.768259819126984,-0.690885873174603,-0.746265249365079,-0.767577789761905,-0.665221545071429,-0.767406987936508,-0.747516812142857,-0.75041599547619,-0.706211809761905,-0.817664636507937,-0.755136102063492,-0.73371045515873,-0.722963801904762,-0.792963276666667
24,3,0.284022495806452,-0.014520449710629,-0.106712833314516,-0.586055980158871,-0.566835235508871,-0.608836407427419,0.959541171290323,-0.137716603758065,-0.0916759097612903,-0.978734893951613,-0.956323110403226,-0.94442085516129,0.077121235733871,0.00412798309895161,-0.00575289037048387,-0.695214789596774,-0.61359276528871,-0.672787050008064,-0.0539620886104839,-0.0625905113080645,0.0925818485016129,-0.726181583040323,-0.753230980725806,-0.757551590806452,-0.0957438455451613,-0.0369654121612903,-0.0470552369532258,-0.702004597519355,-0.776772878225806,-0.75946860266129,-0.561383513039516,-0.537433749884677,-0.561383513039516,-0.537433749884677,-0.660699417629032,-0.605137774362903,-0.666410502741935,-0.691672967717742,-0.767162053790323,-0.748979810241935,-0.646262152096774,-0.566282294908064,-0.607853176994355,-0.565731859655806,-0.595023336404032,-0.643369600814516,-0.712821144516129,-0.638653714008064,-0.6529659065,-0.704153061048387,-0.612461444596774,-0.691024059596774,-0.654234512677419,-0.732262716290323,-0.715604591532258,-0.750317101451613,-0.769578745322581,-0.795532433870968,-0.544507411502581,-0.606113712639516
25,1,0.263605110353623,-0.0227058090762319,-0.112572342231884,-0.697470431956522,-0.471013784427536,-0.519088294731884,0.193040404202899,0.225807375318841,0.329411904865942,-0.886700075797101,-0.779315276188406,-0.738541457094203,0.0813586424065217,0.019415254356087,-0.0217558272865217,-0.827459330507246,-0.795642708043478,-0.894650634927536,0.0281658016449275,-0.0894433360702899,0.120832905963261,-0.701006886673913,-0.699730569492754,-0.747612013405797,-0.113344249427536,-0.0358296539307971,-0.0570323991746377,-0.833256465507246,-0.909453912173913,-0.866863209927536,-0.440507757934783,-0.569536451449275,-0.440507757934783,-0.569536451449275,-0.828864013115942,-0.826553304927536,-0.578395067369565,-0.635458590871739,-0.879029491956522,-0.90075369442029,-0.737210127681159,-0.594281501043478,-0.687485648043478,-0.683727602608696,-0.449878974811594,-0.478939239484783,-0.829364082826087,-0.802693904927536,-0.882858973695652,-0.841614757681159,-0.802245174565217,-0.905303357971014,-0.695342067355072,-0.79191773942029,-0.759979872028986,-0.707052739753623,-0.657724551666667,-0.767401794202899,-0.658341836115942,-0.597076852898551
25,2,0.278781730431655,-0.0168342710438849,-0.108935350482014,-0.781133702733813,-0.529221752273381,-0.684042753453237,0.903908960791367,0.0296207900143885,0.17846738419446,-0.983885929640288,-0.96430856647482,-0.956435848705036,0.0735920779518705,0.00413917683201439,-0.000798406333741007,-0.787496829856115,-0.663312759928058,-0.821889631942446,-0.0247841610841727,-0.078674110277482,0.0860814673093525,-0.676472955035971,-0.780402538345324,-0.754437478201439,-0.0991519920705036,-0.0395556438063309,-0.0504699549659712,-0.734450557266187,-0.889270095899281,-0.814788318561151,-0.669554134748201,-0.750034031870504,-0.669554134748201,-0.750034031870504,-0.749309350215827,-0.751170157913669,-0.661940895035971,-0.714657825467626,-0.825486988201439,-0.866800176402878,-0.787843429064748,-0.582602603748201,-0.739885804676259,-0.77881564705036,-0.532503712653957,-0.67915186618705,-0.797159589136691,-0.690948848705036,-0.812218768633094,-0.796514681726619,-0.655961646978417,-0.830113218920863,-0.681305648633094,-0.821412467482014,-0.755145908129496,-0.679711728057554,-0.760156635107914,-0.776859770431655,-0.753558354172662,-0.786809033309352
25,3,0.283864655757576,-0.0184045836163636,-0.107282399439394,-0.667603723992424,-0.596889982912879,-0.742014826287879,0.929721266060606,-0.121137948636364,0.208921526257576,-0.98054724,-0.961825064166667,-0.949513403106061,0.0907984688863636,-0.00486847040469697,-0.00847198104061364,-0.774615933484848,-0.708367626363636,-0.865979780606061,-0.0125857613659091,-0.0836088116990909,0.0908956340075758,-0.671456704060606,-0.777545325833333,-0.739799338333333,-0.112547692933182,-0.0416936339694697,-0.0594371069758333,-0.737220544166667,-0.909558347121212,-0.813207618712121,-0.641995487181818,-0.656716523219697,-0.641995487181818,-0.656716523219697,-0.771908458257576,-0.763089438787879,-0.637094845264394,-0.706036134393939,-0.844319678863636,-0.849819887045455,-0.718614531818182,-0.624384235659091,-0.790404714242424,-0.650202300842424,-0.608228243970454,-0.736864790606061,-0.785134337878788,-0.72787582469697,-0.853898001742424,-0.784060952272727,-0.706741919893939,-0.876771812878788,-0.638410567106061,-0.82659651469697,-0.724332362045455,-0.684240688098485,-0.753926322272727,-0.769238608409091,-0.671721793757576,-0.701836526636364
26,1,0.272084827519847,-0.0229572016693893,-0.112115140687023,-0.633383482618321,-0.591069293169466,-0.741029255801527,0.0350816853435114,0.362517631984733,0.35568059568855,-0.951836150381679,-0.966883101679389,-0.961223158396947,0.0819959425496183,0.00809646321671756,-0.0084824800769771,-0.696079395519084,-0.740559775038168,-0.858463122137405,-0.0203108165,-0.0800103210938931,0.118726614680916,-0.80557278480916,-0.821367119618321,-0.69211307689313,-0.0991890290305344,-0.0392300092128244,-0.0662841577328244,-0.792466944427481,-0.878285343435115,-0.810131373816794,-0.626669928900763,-0.622747216366412,-0.626669928900763,-0.622747216366412,-0.744147177251908,-0.714282229923664,-0.696832983358779,-0.776055122366412,-0.847729299541985,-0.852170611068702,-0.66658836310687,-0.648568884274809,-0.781120680534351,-0.621544082908397,-0.588925193012977,-0.739683703664122,-0.701761510984733,-0.748738201679389,-0.841383181221374,-0.718208525877863,-0.749688589770992,-0.874481957709924,-0.752978031145038,-0.82945738648855,-0.706730752977099,-0.822964927328244,-0.818262559465649,-0.715792653587786,-0.632676364545802,-0.675895164198473
26,2,0.267296332357664,-0.010704787629635,-0.102389733410219,-0.704327935664234,-0.594358039540876,-0.684496700364963,0.859479965255474,0.0693490869927007,0.225823490591241,-0.971531033649635,-0.957793731408759,-0.953904887007299,0.0716149579248175,0.0124127594145255,-0.00710500757810219,-0.706385947664234,-0.67426816489781,-0.734833626788321,-0.0225168380364964,-0.0841018501445256,0.077138411979562,-0.776499398613139,-0.802168517518248,-0.702925685255474,-0.0974605228635037,-0.0426096603948905,-0.0489613971691825,-0.746771645766423,-0.818232945839416,-0.773850807518248,-0.638837888160584,-0.713212172452555,-0.638837888160584,-0.713212172452555,-0.689378112846715,-0.683946067226277,-0.71204057810219,-0.781104420583942,-0.786860682627737,-0.82583388189781,-0.698078963649635,-0.606502053051095,-0.697075421459854,-0.707115192708029,-0.61390467259854,-0.703468748613139,-0.721659579854015,-0.689859066467153,-0.734196619489051,-0.716717376788321,-0.679489308,-0.73481282919708,-0.722262498248175,-0.800902336131387,-0.689675475036496,-0.793940255474453,-0.805171645328467,-0.734835717956204,-0.705827950583942,-0.763443026226277
26,3,0.280384110967742,-0.0150338060695081,-0.108706273425806,-0.522495490395161,-0.571306379077419,-0.689528431451613,0.957935238467742,-0.115954515,0.114822353701613,-0.980599431209677,-0.954260394112903,-0.951669316451613,0.0899195010879032,0.00200192252653226,-0.00610472170395161,-0.642761776857258,-0.617253798845169,-0.741791232096774,-0.0189771742959677,-0.0841239101156452,0.0795056464689516,-0.714723741556452,-0.77716617,-0.715681231048387,-0.0999086303320968,-0.0394362438084677,-0.0523689311637097,-0.65281525903871,-0.811311928709677,-0.733153444596774,-0.531862066071774,-0.515238033766129,-0.531862066071774,-0.515238033766129,-0.649029992983871,-0.631286617224194,-0.672964547185484,-0.693905483179839,-0.75880086766129,-0.774127583790323,-0.582802457604032,-0.574464689695161,-0.69354777641129,-0.501570855056452,-0.597206330816129,-0.712697441612903,-0.672353561233065,-0.649365977804839,-0.732769843225806,-0.644320112174194,-0.608073544632258,-0.749231959032258,-0.629265029024194,-0.765837644032258,-0.670801864766129,-0.742611249637097,-0.7864850125,-0.758452288064516,-0.548949228198387,-0.572917873542742
27,1,0.27070293912,-0.0188470582064,-0.114158660624,-0.69978478592,-0.6211359842616,-0.678217915384,0.0401268276,0.24263896736,0.38025809192,-0.9651658676,-0.97493849032,-0.96360489184,0.0753414503456,0.0017669139816,0.00234684557704,-0.77496236968,-0.75736246912,-0.84445256432,-0.04993536924544,-0.05583710484192,0.1274660907408,-0.81487571952,-0.82258864,-0.648542000208,-0.0981301990056,-0.04221821771112,-0.0637173925904,-0.87203038136,-0.87801988216,-0.86419725808,-0.64691871532,-0.73453984912,-0.64691871532,-0.73453984912,-0.78057619024,-0.77480448,-0.689162669516,-0.7800984878304,-0.87421538296,-0.88380854896,-0.75091787304,-0.6837591588,-0.7554207504,-0.68217815472,-0.615084940856,-0.66457103304,-0.78938476032,-0.76379827808,-0.83320166296,-0.77998739552,-0.76742818112,-0.85413437624,-0.80642354072,-0.82657290816,-0.7431032052,-0.820010085672,-0.82181771808,-0.655088639592,-0.7417053048,-0.7715681884
27,2,0.27524655,-0.0160300603099598,-0.1087984596,-0.701289090472441,-0.619580378370079,-0.665805142125984,0.886722908346457,0.0332201616220472,0.0957102106031496,-0.981287964251969,-0.978621531889764,-0.96247711480315,0.0736532675929134,0.00329804693968504,-0.0126833263871654,-0.687941386456693,-0.589684875006693,-0.725126195905512,-0.0589082843541732,-0.0603457011755906,0.0990356806795276,-0.817208692362205,-0.779110479212598,-0.650053504251969,-0.0877368713094252,-0.0432569273307087,-0.0569574483811024,-0.782523341732283,-0.831494996929134,-0.73799568503937,-0.647073918976378,-0.717213756614173,-0.647073918976378,-0.717213756614173,-0.648828612519685,-0.664676829685039,-0.709118048346457,-0.751610500551181,-0.800392914330709,-0.824526455905512,-0.683494353779528,-0.598273320787402,-0.677416103385827,-0.708864217795276,-0.655510966535433,-0.685982791023622,-0.701191248188976,-0.630460161566929,-0.715789879527559,-0.70194687015748,-0.572916050688976,-0.732861274251968,-0.767650201889764,-0.782434327007874,-0.681226496456693,-0.833408058661417,-0.779027063858268,-0.672511768031496,-0.684139596850394,-0.782160230393701
27,3,0.285945951451613,-0.0155156658959677,-0.10961067748629,-0.580566091225806,-0.651003529434677,-0.706084435943548,0.953297155,-0.18085237,-0.0532905525989202,-0.977321615241936,-0.963787902258065,-0.951404380967742,0.0815903277040323,0.0135717109999919,-0.00438528653177419,-0.638451113454839,-0.678722698233871,-0.782242447177419,-0.0739588757760484,-0.0493415210032258,0.100429942908871,-0.754806198137097,-0.804836350645161,-0.724578834556452,-0.0820195608693548,-0.0497151431741935,-0.0552008532354839,-0.809195572177419,-0.80225846483871,-0.747076065645161,-0.589234856000806,-0.580460104306452,-0.589234856000806,-0.580460104306452,-0.67666405546371,-0.648651160003226,-0.683441109819355,-0.732301279620968,-0.794730791129032,-0.803234791904032,-0.609342630496774,-0.642468559770161,-0.714210608935484,-0.571402471701613,-0.678056446443548,-0.726209471064516,-0.652807866979839,-0.690261341184677,-0.757487673201613,-0.656362215362903,-0.688638561379032,-0.806015343790323,-0.731158300129032,-0.777358012152419,-0.684232380895161,-0.764680307362903,-0.826145834112903,-0.764776693225806,-0.574701374064516,-0.649481101650806
28,1,0.270499057480916,-0.0211104349430534,-0.113471782803817,-0.685925554083969,-0.634468627166412,-0.695430229236641,0.0332302020610687,-0.0417447470992366,-0.0936262639694656,-0.960515381374046,-0.953361967633588,-0.948520518625954,0.0751985320206107,0.0123085454022901,0.00658632974056488,-0.72030100589313,-0.726764014931298,-0.842424950152672,-0.0609689157847328,-0.0512474718480916,0.0975274826335878,-0.785287877862595,-0.772899944122137,-0.661409468660305,-0.0951900839022901,-0.0409167653312977,-0.0619414392816794,-0.77918064480916,-0.867565715877863,-0.834316753816794,-0.657612550549618,-0.665452552290076,-0.657612550549618,-0.665452552290076,-0.748616992442748,-0.721057183816794,-0.67483002379542,-0.752964608015267,-0.838869399465649,-0.853119086564885,-0.698363648183206,-0.659503450725954,-0.74334071519084,-0.681725556870229,-0.64478337600687,-0.693951263587786,-0.722620433221374,-0.736687513206107,-0.821363489007634,-0.743972746412214,-0.735036277175573,-0.862944708167939,-0.735341902671756,-0.793063725038168,-0.710854569206107,-0.801701702748092,-0.76384499351145,-0.678193695019847,-0.670017821471756,-0.715046229847328
28,2,0.278799312777778,-0.0173128133425397,-0.108173696344444,-0.687443113412698,-0.587611362674603,-0.664207738650794,0.922588009047619,-0.162619338269841,0.0234102405142857,-0.983801672301587,-0.970486855555556,-0.951003687698413,0.0838293311666667,0.0181830391272222,-0.00312229142563492,-0.701749610079365,-0.644178167666667,-0.78824587452381,-0.06475654795,-0.0459177415180159,0.0994713340396825,-0.775726258015873,-0.759759720555556,-0.650619337693651,-0.0943568623031746,-0.0454030642063492,-0.0585245555444444,-0.732410556984127,-0.83427301968254,-0.743827209047619,-0.623593842192063,-0.709887553333333,-0.623593842192063,-0.709887553333333,-0.684395363650794,-0.721793679603175,-0.679004300825397,-0.740828417142857,-0.79479984468254,-0.807621608015873,-0.679923874206349,-0.595591918542857,-0.696845723174603,-0.690903443412698,-0.609415567422222,-0.672902928253968,-0.713624737063492,-0.676551717539683,-0.769717383015873,-0.716070911190476,-0.633033459401587,-0.805292903333333,-0.716991502936508,-0.766645107619048,-0.654544035880952,-0.794700174047619,-0.757891469603175,-0.681567759388889,-0.696026145873016,-0.763406672777778
28,3,0.28362676784,-0.01901502102488,-0.1073189139128,-0.5716747968368,-0.4958448191264,-0.69753796352,0.94144072264,-0.243328832,-0.0690881178312,-0.9778646852,-0.95750326136,-0.93900432672,0.0833915644904,0.01101352878664,-0.00123642317048,-0.6183276836624,-0.58036997772,-0.77004730896,-0.06793083544856,-0.044090027512712,0.1056919932312,-0.6573715006848,-0.68953167108,-0.69789579424,-0.0744279361072,-0.04825336650824,-0.06179984382792,-0.647044749552,-0.77116244752,-0.7282324936,-0.5464938921384,-0.5301087396728,-0.5464938921384,-0.5301087396728,-0.632475074352,-0.6183857354856,-0.5902758880416,-0.6368220541256,-0.731791972528,-0.75418511488,-0.58185395416,-0.496037450096,-0.704009395384,-0.5688197272,-0.52863373429744,-0.72071773032,-0.6219879809496,-0.5957018560328,-0.744148558856,-0.650165339928,-0.5928239315128,-0.79506125024,-0.56746819184,-0.67913047432,-0.6535024616424,-0.68752550888,-0.69948009512,-0.74232286664,-0.517727452128,-0.6111312879448
29,1,0.278212702177966,-0.0224910328084746,-0.113007724645763,-0.611550471368644,-0.629753486563559,-0.535957052360169,0.183094827033898,0.377890293474576,0.363692838285424,-0.965153508813559,-0.964664999067797,-0.933070493135593,0.0861953959876271,0.00655026500457627,-0.0106596055072034,-0.655799476340678,-0.739991708559322,-0.862680662542373,0.0235983850491525,-0.107801665777966,0.109979532618559,-0.715901836012712,-0.561359416686441,-0.725767547966102,-0.112363302855932,-0.0438370620601695,-0.0677155993177966,-0.779941805169492,-0.887929348728814,-0.813929737372881,-0.573383000313559,-0.591190583417797,-0.573383000313559,-0.591190583417797,-0.723474298305085,-0.687291617669492,-0.550072494658644,-0.604560165872881,-0.839533505932203,-0.87939346220339,-0.62251816500339,-0.659728225877119,-0.711674637288136,-0.607888926533051,-0.637954174120593,-0.492460182567797,-0.67361818255339,-0.748338665423729,-0.84841528559322,-0.66816427538983,-0.748865221271186,-0.875594478220339,-0.688905976608475,-0.744688719830508,-0.712712074152542,-0.72709807479661,-0.48289510009322,-0.755650578983051,-0.622002188772881,-0.638763382279661
29,2,0.274750391504425,-0.0164716239435398,-0.108639184061947,-0.60782842479646,-0.55448066476292,-0.62790901520354,0.924775820530973,0.0229354800353982,0.196823559061947,-0.981665368761062,-0.974386887964602,-0.956627777787611,0.0796236138256637,0.0136781615026549,0.00609807193469027,-0.631393906089381,-0.563394355370619,-0.742330075221239,-0.0238701840938938,-0.0785723376106195,0.0710114395292035,-0.806643910176991,-0.610049388654867,-0.717486715752212,-0.100769044634425,-0.0437484129814159,-0.0433593760274336,-0.713119749646018,-0.804249537168142,-0.763618767699115,-0.564103117669912,-0.637878383716814,-0.564103117669912,-0.637878383716814,-0.638720950115044,-0.588343595238938,-0.642593124867257,-0.684175474336283,-0.765967882743363,-0.815417135486726,-0.589947536507522,-0.531236056856637,-0.649232994159292,-0.615273610911504,-0.596028934141593,-0.645712458513274,-0.626209288752212,-0.563700200395575,-0.710059639734513,-0.672053575469027,-0.595979594255752,-0.774031869469027,-0.727191032831858,-0.695735110442478,-0.70346657460177,-0.832940565840708,-0.568361016848673,-0.748344934778761,-0.627362894734513,-0.700139194513274
29,3,0.284411242938053,-0.0162753670053097,-0.104188241712389,-0.501858835238938,-0.609579365365487,-0.658637440479646,0.963454919469027,-0.0659671429415929,0.0572501787907965,-0.973389486902655,-0.954876629734513,-0.935545475752212,0.0703701493920354,0.0068848776621239,-0.00578272694565487,-0.581744751275487,-0.598489738947788,-0.77317948460177,-0.0317725342220796,-0.0776275635911504,0.0825315579946903,-0.682383819915044,-0.735538084690265,-0.69781280840708,-0.0884751755920354,-0.0518259630597345,-0.0466224199672566,-0.713352316318584,-0.867222708584071,-0.731181436814159,-0.52239467060177,-0.507596248946903,-0.52239467060177,-0.507596248946903,-0.628811134900885,-0.582824318635398,-0.616329171267257,-0.674637022784956,-0.799732560530973,-0.823922340088496,-0.525351583790089,-0.568906946230089,-0.679358095752212,-0.493648169070796,-0.65864478340531,-0.674351406267257,-0.587864586849558,-0.607091654033628,-0.743287861504425,-0.613740198937168,-0.617603485562832,-0.802716521415929,-0.64100547158938,-0.767107392477876,-0.650446012168142,-0.698791834880531,-0.720006468849558,-0.743206949734513,-0.517069696357522,-0.579064322777876
30,1,0.276402887311111,-0.0222813683882222,-0.11378820466963,-0.675023459037037,-0.556069280848148,-0.489418920909037,0.269905896888889,0.270771950740741,0.342689167373022,-0.967271567185185,-0.953302636148148,-0.925077023481481,0.0669210302866667,0.00385625060674074,0.00758220011333333,-0.764627981555556,-0.786240220444444,-0.874759143555556,-0.0156005111481481,-0.0770205665362963,0.0878877823213333,-0.74263582532963,-0.541378125523704,-0.604255730540741,-0.105232163608889,-0.02675087312,-0.0484235804518518,-0.867726131703704,-0.866236271481482,-0.828804529407407,-0.56914007125763,-0.655507085488889,-0.56914007125763,-0.655507085488889,-0.795002250888889,-0.773291935111111,-0.553662876688889,-0.574759930377778,-0.856864930592593,-0.879044009407407,-0.707862842814815,-0.641156253162963,-0.680083918666667,-0.66370438162963,-0.544655812745926,-0.44303031059363,-0.771675928962963,-0.789322246222222,-0.861122383037037,-0.778713265185185,-0.798326836296296,-0.887175636444444,-0.73887236217037,-0.678264603185185,-0.655269039851852,-0.747708618168148,-0.478795145842222,-0.626123752103704,-0.692126669851852,-0.689827051851852
30,2,0.272466742641732,-0.0129303614988189,-0.0990595559732284,-0.657482189212598,-0.546676263464567,-0.525760169401575,0.896996210314961,-0.0247584110807717,0.166301823544016,-0.979074980393701,-0.964896673700787,-0.950147310629921,0.0723530924669291,0.0160054874591339,-0.00514297312448819,-0.67437531488189,-0.617182680307087,-0.749244584409449,-0.041015976392126,-0.0695238712559055,0.0772410209858268,-0.680937512677165,-0.473633292993701,-0.559687605181102,-0.0912342287267717,-0.0514949392759055,-0.0466607518788976,-0.720805511181102,-0.739211647007874,-0.726120397480315,-0.567309526559055,-0.644501280944882,-0.567309526559055,-0.644501280944882,-0.662447266535433,-0.662436142047244,-0.478387395775669,-0.605549074047244,-0.726741618188976,-0.763881075984252,-0.660722314007874,-0.564987384047244,-0.630160007795276,-0.656540548425197,-0.566328900228346,-0.509598791858268,-0.682108606944882,-0.631923636409449,-0.720375210314961,-0.695786534409449,-0.627505727685039,-0.777306161417323,-0.673502097401575,-0.569432478996929,-0.595832701811024,-0.686796537716535,-0.42649954842126,-0.589128616259842,-0.643849569291339,-0.701103488897638
30,3,0.280227019520661,-0.0172326208212397,-0.10425835701405,-0.506262527305785,-0.448743067618182,-0.556440314198347,0.963147736115702,-0.113831028966942,0.0266121332384298,-0.977190399421488,-0.937922997438017,-0.912550350826446,0.0819804149975207,0.00201890734553719,-0.00513117654961157,-0.588341618508264,-0.566532991623967,-0.711762736859504,-0.0516684580967769,-0.0682005768190083,0.0850297305107438,-0.580663954838843,-0.604925199454545,-0.605224866743802,-0.0801831716239669,-0.0468015669595041,-0.0532239897768595,-0.746267973719008,-0.786573026115702,-0.729013483636364,-0.472909321316612,-0.453879649047107,-0.472909321316612,-0.453879649047107,-0.624083404302479,-0.527789516031405,-0.494569067794215,-0.539340480793388,-0.76872409553719,-0.782634654545455,-0.528766779664463,-0.459439519721488,-0.589648540933884,-0.498824478824132,-0.47970104401157,-0.574283552659504,-0.592304403812397,-0.58213397311405,-0.674308794049587,-0.622550051347107,-0.579726317884298,-0.74929949553719,-0.58131115198595,-0.639439163636364,-0.592403113297521,-0.587201162008017,-0.589124827082645,-0.646371964710744,-0.452367817757851,-0.540921004071488
